"id"	"sex"	"headband"	"age"	"college"	"tattoos"	"tchests"	"parrots"	"favorite.pirate"	"sword.type"	"sword.time"	"eyepatch"	"beard.length"	"fav.pixar"
"883"	883	"male"	"no"	24	"CCCC"	8	0	2	"Jack Sparrow"	"banana"	14.93	0	16	"Finding Nemo"
"884"	884	"male"	"yes"	22	"CCCC"	10	1	3	"Jack Sparrow"	"cutlass"	0.91	1	20	"Inside Out"
"885"	885	"male"	"yes"	31	"JSSFP"	9	3	2	"Jack Sparrow"	"cutlass"	0.93	1	21	"Inside Out"
"886"	886	"female"	"yes"	37	"JSSFP"	5	1	7	"Anicetus"	"sabre"	1.82	1	1	"Up"
"887"	887	"female"	"yes"	28	"CCCC"	14	8	4	"Anicetus"	"cutlass"	0.58	0	0	"Up"
"888"	888	"female"	"yes"	34	"JSSFP"	12	2	3	"Jack Sparrow"	"cutlass"	0.33	0	0	"Finding Nemo"
"889"	889	"male"	"yes"	29	"CCCC"	10	1	6	"Jack Sparrow"	"cutlass"	2.48	1	19	"The Incredibles"
"890"	890	"female"	"yes"	29	"CCCC"	8	6	0	"Blackbeard"	"cutlass"	0.2	0	0	"WALL-E"
"891"	891	"male"	"yes"	20	"CCCC"	15	13	0	"Blackbeard"	"cutlass"	1.38	0	26	"WALL-E"
"892"	892	"male"	"yes"	20	"CCCC"	10	18	1	"Jack Sparrow"	"cutlass"	0.86	1	16	"Monsters University"
"893"	893	"male"	"yes"	18	"CCCC"	3	7	1	"Jack Sparrow"	"cutlass"	0.86	0	3	"Toy Story"
"894"	894	"male"	"yes"	29	"CCCC"	11	2	1	"Jack Sparrow"	"cutlass"	1.49	0	27	"A Bug's Life"
"895"	895	"female"	"no"	37	"JSSFP"	6	12	6	"Hook"	"banana"	0.72	0	0	"Toy Story"
"896"	896	"male"	"yes"	20	"CCCC"	13	3	0	"Jack Sparrow"	"cutlass"	0.57	0	23	"Finding Nemo"
"897"	897	"male"	"yes"	30	"JSSFP"	6	4	8	"Jack Sparrow"	"cutlass"	0.6	0	14	"Finding Nemo"
"898"	898	"female"	"yes"	38	"JSSFP"	15	14	1	"Edward Low"	"cutlass"	0.15	1	0	"Inside Out"
"899"	899	"male"	"no"	27	"CCCC"	9	3	0	"Jack Sparrow"	"sabre"	2.12	1	18	"Toy Story"
"900"	900	"male"	"yes"	36	"JSSFP"	6	1	9	"Jack Sparrow"	"cutlass"	0.83	1	17	"Monsters, Inc."
"901"	901	"female"	"yes"	27	"CCCC"	9	9	1	"Edward Low"	"cutlass"	0.06	0	0	"Finding Nemo"
"902"	902	"female"	"no"	28	"CCCC"	5	9	0	"Edward Low"	"banana"	6.09	1	0	"Inside Out"
"903"	903	"female"	"yes"	37	"JSSFP"	11	7	1	"Hook"	"cutlass"	1.22	1	0	"Inside Out"
"904"	904	"male"	"yes"	23	"CCCC"	10	16	1	"Jack Sparrow"	"cutlass"	0.02	0	21	"Up"
"905"	905	"male"	"yes"	27	"CCCC"	9	2	5	"Hook"	"sabre"	2.4	1	22	"Monsters, Inc."
"906"	906	"female"	"yes"	32	"JSSFP"	9	6	2	"Jack Sparrow"	"cutlass"	0.49	0	0	"Finding Nemo"
"907"	907	"female"	"yes"	31	"CCCC"	4	4	6	"Edward Low"	"cutlass"	0.56	0	0	"The Incredibles"
"908"	908	"male"	"yes"	12	"CCCC"	16	2	0	"Jack Sparrow"	"cutlass"	1.94	1	25	"Monsters, Inc."
"909"	909	"female"	"yes"	30	"JSSFP"	4	0	0	"Hook"	"cutlass"	0.14	1	0	"Inside Out"
"910"	910	"male"	"yes"	17	"CCCC"	1	8	2	"Jack Sparrow"	"scimitar"	1.33	1	24	"Inside Out"
"911"	911	"male"	"yes"	29	"JSSFP"	5	6	9	"Jack Sparrow"	"cutlass"	0.45	1	12	"Inside Out"
"912"	912	"female"	"no"	19	"CCCC"	4	10	2	"Edward Low"	"banana"	4.95	1	0	"Brave"
"913"	913	"male"	"yes"	32	"JSSFP"	7	12	6	"Jack Sparrow"	"cutlass"	0.6	1	11	"Inside Out"
"914"	914	"male"	"no"	27	"CCCC"	5	7	4	"Jack Sparrow"	"scimitar"	11.28	1	12	"Inside Out"
"915"	915	"male"	"yes"	17	"CCCC"	6	9	4	"Jack Sparrow"	"cutlass"	0.3	1	17	"Inside Out"
"916"	916	"female"	"yes"	30	"JSSFP"	9	2	1	"Anicetus"	"scimitar"	3.84	1	1	"A Bug's Life"
"917"	917	"female"	"yes"	35	"JSSFP"	11	5	2	"Jack Sparrow"	"sabre"	1.81	1	1	"Up"
"918"	918	"male"	"yes"	26	"CCCC"	8	22	6	"Jack Sparrow"	"cutlass"	0.08	1	25	"Monsters University"
"919"	919	"female"	"yes"	25	"CCCC"	12	3	3	"Blackbeard"	"cutlass"	0.3	1	1	"Inside Out"
"920"	920	"female"	"yes"	36	"JSSFP"	8	28	7	"Jack Sparrow"	"banana"	198.2	1	0	"Inside Out"
"921"	921	"male"	"yes"	23	"CCCC"	10	11	1	"Jack Sparrow"	"cutlass"	0.07	0	16	"Finding Nemo"
"922"	922	"female"	"yes"	30	"JSSFP"	9	0	20	"Lewis Scot"	"cutlass"	0.71	1	1	"Toy Story 3"
"923"	923	"male"	"no"	27	"CCCC"	6	14	1	"Anicetus"	"scimitar"	2.46	0	15	"Finding Nemo"
"924"	924	"other"	"yes"	19	"CCCC"	11	3	4	"Lewis Scot"	"cutlass"	0.01	1	9	"Inside Out"
"925"	925	"male"	"no"	19	"CCCC"	8	10	1	"Blackbeard"	"cutlass"	1.77	0	14	"Finding Nemo"
"926"	926	"male"	"yes"	28	"CCCC"	7	12	1	"Blackbeard"	"cutlass"	0.29	1	11	"Up"
"927"	927	"female"	"yes"	31	"JSSFP"	10	21	7	"Hook"	"cutlass"	0.58	1	2	"Inside Out"
"928"	928	"female"	"yes"	23	"CCCC"	11	3	4	"Anicetus"	"cutlass"	1.04	1	1	"Inside Out"
"929"	929	"female"	"yes"	28	"CCCC"	10	2	2	"Blackbeard"	"cutlass"	0.11	1	0	"Cars"
"930"	930	"female"	"yes"	31	"JSSFP"	10	5	0	"Anicetus"	"cutlass"	0.01	0	0	"Finding Nemo"
"931"	931	"female"	"yes"	26	"CCCC"	10	5	1	"Anicetus"	"cutlass"	1.13	0	0	"Finding Nemo"
"932"	932	"female"	"no"	24	"CCCC"	5	0	0	"Anicetus"	"scimitar"	2.48	1	0	"A Bug's Life"
"933"	933	"male"	"yes"	23	"CCCC"	10	9	1	"Jack Sparrow"	"cutlass"	0.2	1	22	"Inside Out"
"934"	934	"female"	"yes"	35	"JSSFP"	13	10	8	"Lewis Scot"	"cutlass"	0.7	1	0	"Monsters, Inc."
"935"	935	"male"	"no"	27	"CCCC"	5	7	2	"Jack Sparrow"	"banana"	0.28	1	19	"Cars 2"
"936"	936	"male"	"yes"	27	"JSSFP"	12	2	0	"Jack Sparrow"	"scimitar"	19.99	1	14	"Inside Out"
"937"	937	"female"	"no"	41	"JSSFP"	7	1	4	"Edward Low"	"sabre"	0.4	0	2	"Monsters, Inc."
"938"	938	"female"	"yes"	23	"CCCC"	8	1	2	"Edward Low"	"cutlass"	0.16	1	0	"Inside Out"
"939"	939	"male"	"yes"	30	"CCCC"	5	2	0	"Jack Sparrow"	"cutlass"	0.07	0	13	"Up"
"940"	940	"female"	"yes"	28	"CCCC"	8	4	4	"Jack Sparrow"	"cutlass"	0.35	0	1	"Finding Nemo"
"941"	941	"female"	"yes"	15	"CCCC"	8	2	0	"Hook"	"scimitar"	0.17	0	0	"Finding Nemo"
"942"	942	"female"	"yes"	33	"JSSFP"	12	1	7	"Blackbeard"	"cutlass"	0.05	1	0	"Up"
"943"	943	"female"	"yes"	21	"CCCC"	12	3	2	"Lewis Scot"	"cutlass"	2.7	0	0	"Finding Nemo"
"944"	944	"female"	"yes"	30	"CCCC"	9	8	4	"Jack Sparrow"	"scimitar"	0.83	1	0	"Inside Out"
"945"	945	"female"	"yes"	32	"JSSFP"	10	9	0	"Blackbeard"	"cutlass"	1.1	0	0	"Monsters University"
"946"	946	"female"	"yes"	26	"CCCC"	19	3	0	"Jack Sparrow"	"cutlass"	1.06	0	2	"The Incredibles"
"947"	947	"male"	"yes"	20	"CCCC"	13	4	2	"Jack Sparrow"	"cutlass"	0.03	1	28	"Cars"
"948"	948	"male"	"yes"	24	"CCCC"	7	12	0	"Jack Sparrow"	"cutlass"	0.44	1	18	"Inside Out"
"949"	949	"male"	"no"	28	"CCCC"	5	8	5	"Jack Sparrow"	"sabre"	0.7	1	11	"Inside Out"
"950"	950	"other"	"yes"	24	"CCCC"	9	0	3	"Hook"	"cutlass"	0.47	1	18	"Brave"
"951"	951	"male"	"yes"	32	"JSSFP"	8	10	0	"Jack Sparrow"	"cutlass"	1.02	1	23	"Inside Out"
"952"	952	"female"	"yes"	30	"CCCC"	8	8	0	"Hook"	"cutlass"	0.07	1	0	"Up"
"953"	953	"female"	"yes"	35	"JSSFP"	14	10	2	"Jack Sparrow"	"cutlass"	1.8	1	0	"Inside Out"
"954"	954	"male"	"yes"	29	"CCCC"	8	4	1	"Jack Sparrow"	"cutlass"	2.32	1	16	"Inside Out"
"955"	955	"male"	"yes"	30	"JSSFP"	6	1	0	"Jack Sparrow"	"cutlass"	0.38	0	12	"Brave"
"956"	956	"female"	"yes"	23	"CCCC"	15	7	0	"Hook"	"cutlass"	0.28	0	2	"Finding Nemo"
"957"	957	"female"	"yes"	30	"CCCC"	9	1	3	"Anicetus"	"cutlass"	0.05	1	0	"Up"
"958"	958	"male"	"yes"	24	"CCCC"	8	4	0	"Jack Sparrow"	"cutlass"	0.1	1	17	"The Incredibles"
"959"	959	"male"	"yes"	22	"CCCC"	8	1	1	"Jack Sparrow"	"cutlass"	0.57	1	17	"Inside Out"
"960"	960	"female"	"yes"	24	"CCCC"	13	15	7	"Anicetus"	"cutlass"	1.92	1	1	"Inside Out"
"961"	961	"female"	"yes"	31	"CCCC"	14	5	8	"Lewis Scot"	"cutlass"	0.05	1	0	"The Incredibles"
"962"	962	"male"	"yes"	25	"CCCC"	14	1	1	"Jack Sparrow"	"cutlass"	0.64	0	22	"Finding Nemo"
"963"	963	"male"	"no"	23	"CCCC"	5	7	1	"Blackbeard"	"sabre"	1.15	0	9	"Up"
"964"	964	"male"	"yes"	27	"CCCC"	9	7	2	"Jack Sparrow"	"cutlass"	0.21	1	21	"Up"
"965"	965	"female"	"no"	31	"JSSFP"	4	22	4	"Hook"	"sabre"	5.04	1	0	"A Bug's Life"
"966"	966	"male"	"yes"	33	"JSSFP"	10	4	5	"Jack Sparrow"	"cutlass"	0.39	1	16	"Finding Nemo"
"967"	967	"female"	"no"	28	"CCCC"	7	9	5	"Lewis Scot"	"scimitar"	6.31	1	0	"A Bug's Life"
"968"	968	"female"	"yes"	24	"CCCC"	10	8	0	"Edward Low"	"scimitar"	2	1	2	"Inside Out"
"969"	969	"male"	"no"	21	"CCCC"	2	8	2	"Jack Sparrow"	"banana"	23.35	0	14	"Cars 2"
"970"	970	"male"	"yes"	27	"CCCC"	11	9	0	"Jack Sparrow"	"scimitar"	6.17	1	27	"Inside Out"
"971"	971	"female"	"yes"	34	"JSSFP"	12	0	9	"Anicetus"	"cutlass"	0.1	0	1	"Finding Nemo"
"972"	972	"female"	"no"	26	"CCCC"	5	1	0	"Anicetus"	"sabre"	3.84	1	1	"Inside Out"
"973"	973	"male"	"yes"	34	"JSSFP"	14	10	0	"Blackbeard"	"cutlass"	0.3	0	25	"Finding Nemo"
"974"	974	"male"	"yes"	24	"CCCC"	11	4	0	"Jack Sparrow"	"cutlass"	0	0	20	"The Incredibles"
"975"	975	"male"	"yes"	20	"CCCC"	12	0	3	"Jack Sparrow"	"cutlass"	0.89	0	23	"Finding Nemo"
"976"	976	"male"	"yes"	24	"CCCC"	15	13	1	"Jack Sparrow"	"cutlass"	0.7	1	25	"Inside Out"
"977"	977	"male"	"yes"	25	"CCCC"	12	3	1	"Jack Sparrow"	"cutlass"	1.71	1	19	"Inside Out"
"978"	978	"male"	"yes"	29	"JSSFP"	6	14	2	"Jack Sparrow"	"cutlass"	0.13	1	14	"Cars"
"979"	979	"female"	"yes"	35	"JSSFP"	12	3	5	"Anicetus"	"cutlass"	0.41	0	0	"Monsters University"
"980"	980	"female"	"yes"	26	"CCCC"	7	0	3	"Edward Low"	"cutlass"	0.16	1	0	"Inside Out"
"981"	981	"male"	"yes"	27	"CCCC"	15	19	1	"Blackbeard"	"cutlass"	0.63	1	24	"Inside Out"
"982"	982	"female"	"yes"	32	"JSSFP"	7	18	0	"Hook"	"cutlass"	1.14	1	0	"Brave"
"983"	983	"female"	"yes"	29	"CCCC"	7	6	1	"Hook"	"cutlass"	0.82	0	1	"Monsters University"
"984"	984	"female"	"yes"	36	"JSSFP"	11	12	5	"Hook"	"cutlass"	1.42	1	0	"Cars"
"985"	985	"male"	"yes"	19	"CCCC"	14	2	0	"Jack Sparrow"	"cutlass"	0.4	1	23	"Inside Out"
"986"	986	"male"	"yes"	21	"CCCC"	3	12	1	"Jack Sparrow"	"cutlass"	0.07	1	9	"Monsters University"
"987"	987	"female"	"no"	36	"JSSFP"	6	4	2	"Hook"	"cutlass"	1.35	1	0	"Up"
"988"	988	"female"	"yes"	26	"CCCC"	4	10	0	"Hook"	"cutlass"	0.8	1	1	"Inside Out"
"989"	989	"female"	"yes"	19	"CCCC"	10	3	1	"Lewis Scot"	"cutlass"	0.9	0	1	"Monsters University"
"990"	990	"male"	"yes"	26	"CCCC"	8	5	1	"Jack Sparrow"	"cutlass"	0.14	0	18	"Finding Nemo"
"991"	991	"female"	"yes"	31	"JSSFP"	8	8	1	"Edward Low"	"cutlass"	0	0	0	"Finding Nemo"
"992"	992	"female"	"yes"	31	"JSSFP"	10	12	7	"Jack Sparrow"	"cutlass"	1.2	0	1	"Monsters University"
"993"	993	"female"	"yes"	33	"JSSFP"	9	2	8	"Blackbeard"	"cutlass"	0.59	1	0	"WALL-E"
"994"	994	"male"	"yes"	28	"CCCC"	13	1	0	"Jack Sparrow"	"cutlass"	0.47	1	13	"Inside Out"
"995"	995	"female"	"yes"	25	"CCCC"	15	5	3	"Jack Sparrow"	"cutlass"	1.77	1	0	"Inside Out"
"996"	996	"female"	"yes"	30	"JSSFP"	10	7	0	"Edward Low"	"cutlass"	0.09	1	0	"Up"
"997"	997	"female"	"yes"	27	"JSSFP"	10	0	0	"Hook"	"cutlass"	0.2	1	0	"Up"
"998"	998	"female"	"yes"	35	"JSSFP"	9	9	4	"Anicetus"	"cutlass"	0.76	1	0	"Inside Out"
"999"	999	"female"	"yes"	27	"CCCC"	8	8	0	"Jack Sparrow"	"cutlass"	0.13	1	0	"Inside Out"
"1000"	1000	"female"	"no"	34	"JSSFP"	0	0	4	"Jack Sparrow"	"banana"	1.73	0	0	"Finding Nemo"
